System ID	Name Title	Name Title Notes	Other Name
"1440"	"Untitled (Tree), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. no. 982."	
"1441"	"Untitled (Hawaii Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1442"	"Untitled (Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1443"	"Untitled (Hawaii Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1444"	"Untitled (Hawaii Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1445"	"Untitled (Hawaii Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 979, 980."	
"1446"	"Untitled (Bird of Paradise), Winsor & Newton Sketchbook"	"Remarks: See cat. no. 973"	
"1447"	"Untitled (Heliconia-Crab's Claw), Winsor & Newton Sketchbook"	"Remarks: See cat. nos. 962, 963"	
"1448"	"Untitled (Flower), Winsor & Newton Sketchbook"		
"1449"	"Untitled Hibiscus and Plumeria), Winsor & Newton Sketchbook"	"Remarks: Source of titles; images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See Cat. no. 968."	
"145"	"Abstraction White"	"Remarks: Source of first title: WA, DA, backing inscription 2, 1928 New York (Intimate Gallery -- O'Keeffe) exhibition checklist. WA indicates, ""Exam. at Amer. Place, April 1946"" [notes inscription 2]. AN notes inscription 2 and indicates, ""Back: O'Keeffe: Initials and star."" Pictured in 1928 New York (Intimate Gallery) Norman installation photograph, see Appendix III, figure 29A. Barbara Buhler Lynes."	"White Abstraction   Former Title   , Abstraction, White   Former Title   [AN]"
"1450"	"Untitled (Church), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1451"	"Untitled (Church), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1452"	"Untitled (Church), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1453"	"Untitled (New Mexico Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1454"	"Untitled (New Mexico Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Abiquiu Notebooks, The Georgia O'Keeffe Foundation; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1455"	"Untitled (New Mexico Landscape), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1456"	"Untitled (Rose), Winsor & Newton Sketchbook"	"Remarks: Source of titles: images. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1457"	"Untitled (Rose), Winsor & Newton Sketchbook"	"Remarks: See cat. no. 1312-15, 1327,1333."	
"1458"	"Untitled (New Mexico Landscape), Winsor & Newton Sketchbook"	"Remarks: See cat. nos. 1085,1090-92, 1115."	
"1459"	"Untitled (Peru landscape), Winsor & Newton Sketchbook"	"Remarks: See cat. nos. 1301, 1303, 1305-8."	
"146"	"Bear Lake, New Mexico"	"Remarks: Double entries DA. Source of first title: WA, DA, AN, 1931 New York (An American Place) exhibition checklist. WA, AN indicated ""Sold to Mrs. Simmons (beds)."" WA indicates, ""Ptd. 1930....See Gallery photograph."" Pictured in 1931 New York (an American Place) Stieglitz installation photograph, see Appendix III, figure 45. Either this or cat. no. 685 mentioned in New York Times (January 1932 exhibition review) as being in 1931-32 New York (An American Place) exhibition. See cat. nos. 683-85, 696-98, 1851.  Barbara Buhler Lynes."	"Taos, New Mexico   Former Title   [DA]"
"1460"	"Untitled (Peru Landscape), Winsor & Newton Sketchbook"		
"1461"	"Untitled (New Mexico Landscape, The White Place), Winsor & Newton Sketchbook"	"Remarks: See cat. nos. 996,1062."	
"1462"	"Untitled (New Mexico Landscape), Winsor & Newton Sketchbook"		
"1463"	"Untitled (New Mexico Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1464"	"Untitled (Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1465"	"Untitled (Skunk Cabbage), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 370-73."	
"1466"	"Untitled (Skunk Cabbage), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 370-73."	
"1467"	"Untitled (Skunk Cabbage), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 547-627."	
"1468"	"Untitled (Skunk Cabbage), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 547-627."	
"1469"	"Untitled (New Mexico Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"147"	"Black Diagonal"	"Remarks: Source of first title: OKW. Not recorded WA, DA."	"ABSTRACTION [AN AFTER 1977]      "
"1470"	"Untitled (Lake George Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. ^Remarks: See cat. nos. 437, 791."	
"1471"	"Untitled (Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1472"	"Untitled (Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not rcorded Artist Files, Whitney Museum of American Art Library;Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1473"	"Untitled Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1474"	"Untitled (New Mexico Landscape), Brown Sketchbook"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"1475"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"1476"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"1477"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"1478"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"1479"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"148"	"The Black Iris"	"Source of first title: stretcher inscription 1. WA indicates, ""Exam. at Amer. Place, March 1946.... No Signature....On backing: Label, 1927 exh. at Intimate Gal"" [notes inscription 3]. WA, AN indicate, ""On backing: By O'Keeffe, 'Dark Iris -- Small' / 1926. [not verified] Initials [not verified]. Information from O'Keeffe; Sold to Mrs. Carleton H. Palmer; from Palmer to Reinhardt Gal.: from Reinhardt to O'Keeffe."" An  indicates, ""Note: sold by Downtown Gallery."" Barbara Buhler Lynes."	"The Dark Iris No. II   Former Title   , Dark Iris   Former Title   [WA, DA, AN]"
"1480"	"Untitled (New Mexico Landscape), Brown Sketchbook"		
"1481"	"Untitled (Figure), Brown Sketchbook"		
"1482"	"Untitled (Landscape), Pelican III Sketchbook"		
"1483"	"Untitled (New Mexico Landscape), Pelican III Sketchbook"		
"1484"	"Untitled (New Mexico Landscape), Pelican III Sketchbook"		
"1485"	"Untitled (Trees), Pelican III Sketchbook"		
"1486"	"Untitled (Trees), Pelican III Sketchbook"		
"1487"	"Untitled (Landscape), Pelican VI Sketchbook"		
"1488"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1489"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"149"	"Black Lines"	"Source of title: DB label. Not recorded WA. DA. AN. Completed in new York before June move to Virginia. See cat. nos. 62,64."	
"1490"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1491"	"Sky Above Clouds/ ^Yellow Horizon and Clouds"	"Remarks Source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. SEE CAT. NOS. 1460, 1478, 1479, 1482-84, 1498. Painted with assistance of Belarmino Lopez. Barbara Buhler Lynes"	"Yellow Horizon and Clouds      "
"1492"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1493"	"Untitled (From a Day with Juan)"	"Remarks: source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1619-28, 1630, 1631, Painted with assistance of Belarmino Lopez. Barbara Buhler Lynes."	
"1494"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1495"	"Untitled (From a Day with Juan)"	"Remarks: Source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1619-30. Painted with assistance of Belarmino Lopez and John Poling. Barbara Buhler Lynes."	
"1496"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1497"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1498"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1499"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"15"	"Abstraction"	"1140-1142; Edition 2 of 3"	"Abstraction, 1945 and 1979/80   Former Title   "
"150"	"Blue Black and Grey"	"Remarks: Source of first title: backing inscription 2, WA after 1969. WA indicated [by Lloyd Goodrich], ""Notes Dark forms are blue, light background light gray xxx. DB says this whole series is related to the sky paintings. These suggest river forms seen from the air."" Backing inscription 1 may indicate preparatory work. Titled Blue Black and Grey by O'Keeffe on AN photograph."	
"1500"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1501"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1502"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1503"	"Untitled (Abstraction), Pelican VI Sketchbook"		
"1504"	"Untitled (Flower), Pelican VI Sketchbook"		
"1505"	"Untitled (Tree), Pelican VI Sketchbook"		
"1506"	"Untitled (Peru Landscape), Pelican VI Sketchbook"		
"1507"	"Untitled (Peru Landscape), Pelican VI Sketchbook"		
"1508"	"Untitled (Landscape), Pelican VI Sketchbook"		
"1509"	"Untitled (Landscape), Pelican VI Sketchbook"		
"151"	"Figure in Black"	"Source of first title: OKW. Not recorded WA, DA, AN. Completed in San Anonio, See cat. no. 228."	
"1510"	"Untitled (Peru Landscape), Pelican VI Sketchbook"		
"1511"	"Untitled (Peru Landscape), Pelican VI Sketchbook"		
"1512"	"Untitled (Landscape), Grey Spiral notebook"		
"1513"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1514"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1515"	"Untitled (Landscape), Grey Spiral notebook"		
"1516"	"Untitled (Landscape), Grey Spiral notebook"		
"1517"	"Untitled (River / Landscape), Grey Spiral notebook"		
"1518"	"Untitled (River / Landscape), Grey Spiral notebook"		
"1519"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1520"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1521"	"Untitled (Dog), Grey Spiral notebook"		
"1522"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1523"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1524"	"Untitled (Jonquils), Grey Spiral notebook"		
"1525"	"Untitled (New Mexico Landscape), Grey Spiral notebook"		
"1526"	"Untitled (Abstraction Green Line and Red Circle)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Painted with the assistance of Belarmino Lopez. Barbara Buhler Lynes."	
