System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"5037"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5038"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5039"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5040"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5041"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5042"	"1961"	"Jan 01 1961   Dec 21 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5043"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5044"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5064"	"1972"		"Abiquiu/New Mexico   "		"956"	"Gerald Lestz   Photographer"									
"51"	"Apr 1980, 1993"	"Apr 01 1980   Apr 30 1980, Jan 01 1993   Dec 31 1993"	"Abiquiu/New Mexico   "		"11"	"Myron Wood (American, b.1921, d.1999)   Photographer"									
"5214"	"ca. 1955"	"Jan 01 1950   Dec 31 1960"	"Ghost Ranch/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5237"	"1975"	"Jan 01 1975   Dec 31 1975"	"Ghost Ranch/New Mexico   "		"278"	"Dan Budnik (American, b.1933)   Photographer"									
"5238"	"1975"	"Jan 01 0175   Dec 31 1975"	"Ghost Ranch/New Mexico   "		"278"	"Dan Budnik (American, b.1933)   Photographer"									
"5292"	"1929-1946"	"Jan 01 1929   Dec 31 1946"	"New York   "		"1121"	"Elli Marcus (German, b.1899, d.1977)   Photographer"									
"5294"	"1929-1946"	"Jan 01 1929   Dec 31 1946"	"American Place (Gallery)/New York City/New York   "		"1121"	"Elli Marcus (German, b.1899, d.1977)   Photographer"									
"5295"	"1920s"	"Jan 01 1920   Dec 31 1920"	"Lake George/New York   "		"964"	"Ida O'Keeffe (American, b.1889, d.1961)   Photographer"						"http://vocab.getty.edu/tgn/7013859"			
"53"	"1951"	"Jan 01 1951   Dec 31 1951"	"Abiquiu/New Mexico   "		"422"	"George Daniell (American, b.1911, d.2002)   Photographer"									
"5307"	"ca. 1945-1977"	"Jan 01 1940   Dec 31 1977"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5311"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5312"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5313"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5314"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5315"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5316"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5317"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5318"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5319"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5320"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5321"	"1967"	"Jan 01 1967   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5322"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"908"	"John Loengard (American, b.1934)   Photographer"									
"5323"	"ca. 1960"	"Jan 01 1960   Dec 31 1960"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5324"	"1955-1980"	"Jan 01 1955   Dec 31 1980"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5326"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5327"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5376"	"1956"	"Jan 01 1956   Dec 31 1956"	"Abiquiu/New Mexico   "		"237"	"Yousuf Karsh (Canadian, b.1908, d.2002)   Photographer"									
"538"	"1904"	"Jan 01 1904   Dec 31 1904"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"539"	"1904"	"Jan 01 1904   Dec 31 1904"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"54"	"1950s"	"Jan 01 1950   Dec 31 1959"	"Ghost Ranch/New Mexico   "		"422"	"George Daniell (American, b.1911, d.2002)   Photographer"									
"540"	"1904"	"Jan 01 1904   Dec 31 1904"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"541"	"1938"	"Jan 01 1938   Dec 31 1938"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"542"	"1905"	"Jan 01 1905   Dec 31 1905"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"543"	"1904"	"Jan 01 1904   Dec 31 1904"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"544"	"1950"	"Jan 01 1950   Dec 31 1950"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"5454"	"1963"	"Jan 01 1963   Dec 31 1963"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5456"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5457"	"1962"	"Jan 01 1962   Dec 31 1962"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5458"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5459"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5460"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5461"	"1957"	"Jan 01 0197   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5462"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5463"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5464"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5465"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5466"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5467"	"1963"	"Jan 01 1963   Dec 31 1963"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5468"	"1962"	"Jan 01 1962   Dec 31 1962"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5469"	"1962"	"Jan 01 1962   Dec 31 1962"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5470"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5471"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5472"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5473"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5474"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5475"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5476"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5477"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5478"	"ca. 1977"	"Jan 01 1972   Dec 31 1982"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5479"	"ca. 1977"	"Jan 01 1972   Dec 31 1979"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5480"	"1975"	"Jan 01 1975   Dec 31 1975"	"Ghost Ranch/New Mexico   "		"278"	"Dan Budnik (American, b.1933)   Photographer"									
"5486"	"Aug 16 1950"	"Aug 16 1950   Aug 16 1950"	"Ghost Ranch/New Mexico   "		"980"	"Carl Van Vechten (American, b.1880, d.1964)   Photographer"									
"5487"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5488"	"1955-1981"	"Jan 01 1055   Dec 31 1981"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5489"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5490"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5491"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5492"	"1955"	"Jan 01 1955   Dec 31 1955"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5493"	"1955"	"Jan 01 1955   Dec 31 1955"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5494"	"1961"	"Jan 01 1961   Dec 31 1961"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5495"	"1957"	"Jan 01 1957   Dec 31 1957"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5496"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5497"	"ca. 1954"	"Jan 01 1949   Dec 31 1959"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5498"	"1959"	"Jan 01 1959   Dec 31 1959"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5499"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"55"	"1968"	"Jan 01 1968   Dec 31 1968"			"14"	"Malcolm Varon   Photographer"									
"5500"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5501"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5502"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5503"	"1957"	"Jan 01 1957   Dec 31 1957"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5504"	"1962"	"Jan 01 1962   Dec 31 1962"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5505"	"1955-1960"	"Jan 01 1955   Dec 31 1960"	"Chimayo/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5506"	"1955-1960"	"Jan 01 1955   Dec 31 1960"	"Chimayo/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5507"	"1969"	"Jan 01 1969   Dec 31 1969"	"Chaco Canyon/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5508"	"1955-1990"	"Jan 01 1955   Dec 31 1990"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5509"	"1955"	"Jan 01 1955   Dec 31 1955"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5510"	"1957"	"Jan 01 1957   Dec 31 1957"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5511"	"1930-1990"	"Jan 01 1930   Dec 31 1990"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5512"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5513"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5514"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5515"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5516"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5517"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5518"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5519"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5520"	"1966"	"Jan 01 1966   Dec 31 1966"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5521"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5522"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5523"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5524"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5525"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5526"	"Nov 16 1966"	"Nov 16 1966   Nov 16 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5527"	"1955-1984"	"Jan 01 1955   Dec 31 1984"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5528"	"1955-1984"	"Jan 01 1955   Dec 31 1984"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5529"	"1930-1990"	"Jan 01 1930   Dec 31 1990"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5530"	"1930-1990"	"Jan 01 1930   Dec 31 1990"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5532"	"1960-1965"	"Jan 01 1960   Dec 31 1965"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5533"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5534"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5535"	"1955-1981"	"Jan 01 1955   Dec 31 1981"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5536"	"1955-1981"	"Jan 01 1955   Dec 31 1981"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5537"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5538"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5539"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5540"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5541"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5542"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5543"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5544"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5545"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5546"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5547"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5548"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5549"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"555"	"1905"	"Jan 01 1905   Dec 31 1905"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"5550"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5551"	"1944"	"Jan 01 1044   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5552"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5553"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5554"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5555"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5556"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5557"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5558"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5559"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"556"	"1905-1906"	"Jan 01 1905   Dec 31 1906"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"5560"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5561"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5562"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5563"	"1944"	"Jan 01 0194   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
"5564"	"1944"	"Jan 01 1944   Dec 31 1944"	"New York City/New York   "		"907"	"Ansel Adams (American, b.1902, d.1984)   Photographer"									
