System ID	EventAsscPlaceID	EventAsscObjectID	EventAsscPersonID	Name	Event short summary	Type	Date	Time	Period	Date Earliest	Date Latest	Date Notes	Place	Place Notes	Person	Person Role	Person Notes	Object	Object Notes	Event	Event Notes	Concept	Concept Notes	Consequence	Document	Document Notes	Correspondence	Photo Audio-Visual Ref	Photo Audio-Visual Notes	Primary Image	Image Publication Status	User Authority 1	User Authority 2	User Authority 3	User Authority 4	User Authority 5	User Defined Value 1	User Defined Value 2	User Defined Value 3	User Defined Value 4	User Defined Value 5	User Defined Text 1	User Defined Text 2	User Defined Text 3	User Defined Text 4	User Defined Text 5	User Authority 1 AMV	User Authority 1 AMV <Not in use>	User Authority 1 AMV Date	User Authority 1 AMV Notes	User Authority 2 AMV	User Authority 2 AMV <Not in use>	User Authority 2 AMV Date	User Authority 2 AMV Notes	User Authority 3 AMV	User Authority 3 AMV <Not in use>	User Authority 3 AMV Date	User Authority 3 AMV Notes	User Authority 4 AMV	User Authority 4 AMV <Not in use>	User Authority 4 AMV Date	User Authority 4 AMV Notes	User Authority 5 AMV	User Authority 5 AMV <Not in use>	User Authority 5 AMV Date	User Authority 5 AMV Notes	Short Name	Long Name	Definition	Images	Image Ref - Full path	Image Ref - Relative path	External File	External File Category	External File Notes	Web Address	Next Higher Term	Hierarchical Level	Sequence	Hierarchical Levels Summary	Ascending Hierarchy	<System Flag>:Ascending Name	<System Flag>:Descending Name	<System Flag>:Name	Descending Hierarchy	Current Status	Status History	Status History Date	Updated By	Update Time	Management Flag	Flag Note	Term Usage Control	System Note	Manager Note	Cataloguer	Date Catalogued	Authority Source	Authority Source Note	Originating Database	Originating Date	Originating No	Record Size
"131"	"720, 1293"		"2, 507, 535, 1230, 1231"	"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally.; 1951; Mexico City/Mexico, Yucatán/Mexico"	"Georgia O'Keeffe"	"1951"			"Jan 01 1951"	"Dec 31 1951"		"Mexico City/Mexico, Yucatán/Mexico"		"Georgia O'Keeffe, Miguel Covarrubias, Rose Covarrubias, Diego Rivera, Frida Kahlo"	"Subject, Subject, Subject, Subject, Subject"															"No image"																																				"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally."	"Georgia O’Keeffe begins to travel internationally, first embarking to Mexico with writer Spud Johnson. In Mexico City, she meets famed muralist Diego Rivera and his wife and painter, Frida Kahlo, later traveling to the Yucatan with Rosa and Miguel Covarrubias."											"               Georgia O'Keeffe begins t 131            "	"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally."	"Georgia O'Keeffe begins to travel internationally."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 21 2017"													"479"
"31"	"1268"		"2, 1224"	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement.; 1913-1916; University of Virginia/Charlottesville/Virginia"	"Georgia O'Keeffe"	"1913-1916"			"Jan 01 1913"	"Dec 31 1916"		"University of Virginia/Charlottesville/Virginia"		"Georgia O'Keeffe, Alon Bement"	"Subject, Subject"															"No image"																																				"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins a three-year stint working summers as the teaching assistant for Alon Bement at the University of Virginia."											"               Georgia O'Keeffe begins w 31             "	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Georgia O'Keeffe begins working as the teaching assistant for Alon Bement."	"Candidate"	"Candidate"	"Feb 21 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 21 2017, Feb 16 2017"													"375"
"7"	"683"		"2, 1218, 1219"	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin.; Nov 15 1887; Sun Prairie/Wisconsin"	"Georgia O'Keeffe"	"Nov 15 1887"			"Nov 15 1887"	"Nov 15 1887"		"Sun Prairie/Wisconsin"		"Georgia O'Keeffe, Francis O’Keeffe, Ida Totto"	"Subject, Associated, Associated"															"No image"																																				"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia Totto O’Keeffe, the second of seven children born to Francis Calyxtus O’Keeffe and Ida Totto O’Keeffe near Sun Prairie, Wisconsin."											"               Georgia O'Keeffe born nea 7              "	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Georgia O'Keeffe born near Sun Prairie, Wisconsin."	"Candidate"	"Candidate"	"Feb 10 2017"	"EBRINDLEY, EBRINDLEY, CHARTLEY, CHARTLEY"	"Feb 17 2017, Feb 16 2017, Feb 10 2017, Feb 10 2017"													"368"
"161"	"1210"		"2"	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV.""; 1965; Ghost Ranch/New Mexico"	"Georgia O'Keeffe"	"1965"			"Jan 01 1965"	"Dec 31 1965"		"Ghost Ranch/New Mexico"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O’Keeffe creates the largest painting of her career in her garage at Ghost Ranch: ""Sky Above the Clouds IV,"" 1965, 96 x 288 in. (Permanently on view at the Art Institute of Chicago)."											"               Georgia O'Keeffe creates  161            "	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Georgia O'Keeffe creates the largest painting of her career, ""Sky Above the Clouds IV."""	"Candidate"	"Candidate"	"Feb 23 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 21 2017"													"416"
"10"	"USA"		"2"	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter.; 1899; United States of America/North America"	"Georgia O'Keeffe"	"1899"			"Jan 01 1899"	"Dec 31 1899"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe announces to a childhood friend, “I am going to be a painter.” She later recalls: “I don’t really know where I got my artist idea . . . I only know that by that time it was settled in my mind.”"											"               Georgia O'Keeffe decides  10             "	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter."	"Georgia O'Keeffe decides to be a painter."	"Candidate"	"Candidate"	"Feb 15 2017"	"LNEELY, LNEELY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Oct 16 2018, Oct 16 2018, Feb 22 2017, Feb 21 2017, Feb 15 2017, Feb 15 2017"													"445"
"114"	"NM"	"87"	"2"	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones.; 1944; New Mexico"	"Georgia O'Keeffe"	"1944"			"Jan 01 1944"	"Dec 31 1944"		"New Mexico"		"Georgia O'Keeffe"	"Subject"		"1997.6.1; Title Pelvis IV; Artist Georgia O'Keeffe (American, b.1887, d.1986)"													"No image"																																				"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O’Keeffe happens on another compositional technique that draws from her previous use of bones. “I had a whole pile of bones in the patio waiting to be painted, and then one day I just happened to hold one up—and there was the sky through the hole. That was enough to start me.”"											"               Georgia O'Keeffe discover 114            "	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Georgia O'Keeffe discovers a new compositional technique with bones."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"494"
"149"	"JPN, TWN, HKG"		"2"	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks.; 1960; Japan, Taiwan,Province of China, Hong Kong"	"Georgia O'Keeffe"	"1960"			"Jan 01 1960"	"Dec 31 1960"		"Japan, Taiwan,Province of China, Hong Kong"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O’Keeffe embarks on another long term trip, traveling for six-weeks to Japan, Taiwan, Hong-Kong, and other destinations in Asia and the Pacific Islands."											"               Georgia O'Keeffe embarks  149            "	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Georgia O'Keeffe embarks on another long-term trip for six weeks."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"347"
"15"			"2"	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school.; 1905"	"Georgia O'Keeffe"	"1905"			"Jan 01 1905"	"Dec 31 1905"				"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school and in the fall starts attending the School of the art."											"               Georgia O'Keeffe graduate 15             "	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school."	"Georgia O'Keeffe graduates from high school."	"Candidate"	"Candidate"	"Feb 15 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 22 2017, Feb 16 2017, Feb 16 2017, Feb 15 2017, Feb 15 2017"													"341"
"47"	"1259"		"2, 260"	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291.""; Apr 03 1917; ""291""/New York City/New York"	"Georgia O'Keeffe"	"Apr 03 1917"			"Apr 03 1917"	"Apr 03 1917"		"""291""/New York City/New York"		"Georgia O'Keeffe, Alfred Stieglitz"	"Subject, Associated"															"No image"																																				"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at “291”; she travels to New York to see it. Her first sale is Train at Night in the Desert from 1916 ($400)."											"               Georgia O'Keeffe has her  47             "	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Georgia O'Keeffe has her first one-woman show at ""291."""	"Candidate"	"Candidate"	"Feb 21 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 21 2017, Feb 16 2017"													"356"
"37"	"30"		"2"	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork.; Feb 04 1915-Feb 25 1915; New York City/New York"	"Georgia O'Keeffe"	"Feb 04 1915-Feb 25 1915"			"Feb 04 1915"	"Feb 25 1915"		"New York City/New York"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork. Her Painting Scarlet Sage is included in the annual exhibition of the American Water Color Society at the National Arts Club in New York City."											"               Georgia O'Keeffe has the  37             "	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork."	"Georgia O'Keeffe has the first public showing of her artwork."	"Candidate"	"Candidate"	"Feb 21 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 21 2017, Feb 16 2017"													"430"
"123"	"1279, 1287"		"2, 260"	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago.; 1947; Museum of Modern Art/New York City/New York, The Art Institute of Chicago/Chicago/Illinois"	"Georgia O'Keeffe"	"1947"			"Jan 01 1947"	"Dec 31 1947"		"Museum of Modern Art/New York City/New York, The Art Institute of Chicago/Chicago/Illinois"		"Georgia O'Keeffe, Alfred Stieglitz"	"Subject, Subject"															"No image"																																				"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O’Keeffe helps organize a special exhibition of Alfred Stieglitz’s collection at the Museum of Modern Art traveling to the Art Institute of Chicago."											"               Georgia O'Keeffe helps or 123            "	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Georgia O'Keeffe helps organize a special exhibition of Alfred Stieglitz's collection at the Museum of Modern Art traveling to the Art Institute of Chicago."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 17 2017"													"461"
"175"	"78"		"2"	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York.; Oct 1970; Whitney Museum of American Art/New York City/New York"	"Georgia O'Keeffe"	"Oct 1970"			"Oct 01 1970"	"Oct 31 1970"		"Whitney Museum of American Art/New York City/New York"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O’Keeffe installs her retrospective, ""Georgia O’Keeffe,"" at The Whitney Museum of American Art."											"               Georgia O'Keeffe installs 175            "	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Georgia O'Keeffe installs her retrospective, ""Georgia O'Keeffe,"" at The Whitney Museum of American Art, New York City, New York."	"Candidate"	"Candidate"	"Feb 23 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 21 2017"													"368"
"90"	"NY"		"2"	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis.; 1933; New York"	"Georgia O'Keeffe"	"1933"			"Jan 01 1933"	"Dec 31 1933"		"New York"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O’Keeffe is diagnosed with psychoneurosis and spends two months at Doctor’s Hospital in New York. She recuperates with friends in Bermuda and spends the summer at Lake George."											"               Georgia O'Keeffe is diagn 90             "	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Georgia O'Keeffe is diagnosed with psychoneurosis."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"369"
