System ID	Exh Concept short summary	Procedural Status	Title	Description	Organizer	Organizer PersonID	Start Date	End Date	Start-End	Venues	Venue PersonID	Object IDs
"85"	"Jo Whaley: Echos and 2018 Nov Thematic; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Nov 02 2018; End: Feb 24 2019"	"Historic"	"Jo Whaley: Echos and 2018 Nov Thematic"		"Georgia O'Keeffe Museum (Santa Fe)   "	"1"	"Nov 02 2018"	"Feb 24 2019"	"Nov 02 2018 - Feb 24 2019"	"Jo Whaley: Echos and 2018 Nov Thematic; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Nov 02 2018; End: Feb 24 2019; Georgia O'Keeffe Museum (Santa Fe); Opening: Nov 02 2018; Closing: Feb 24 2019"	"1"	"998, 5765, 44, 1219, 7932, 16, 33, 996, 997, 9312, 3, 78, 7735, 146, 101, 9164, 147, 99, 148, 77, 5, 18, 1201, 68, 9020, 69, 990, 9324, 1343, 9323, 20, 9314, 984, 1047, 1008, 9317, 8, 9316, 6519, 4967, 5945, 5932, 4992, 5790, 5860, 5981, 126, 4983, 4996, 5043, 5852, 5916, 5853, 6458, 5952, 6640, 5040, 5935, 81, 36, 37, 5768, 9313, 1011, 100, 9318, 123, 124, 9163, 6619, 1044, 9320, 82, 45, 46, 9315, 6515, 9319, 9322, 9321, 1007, 87, 4, 79, 4995, 541, 1030, 9018, 993, 43, 154, 992, 994, 72, 155, 1002, 47, 7419, 66, 830, 790, 794, 795, 540, 543, 539, 625, 1174, 982, 2, 70, 84, 1043, 742, 456, 5772, 9000, 1530, 28, 542, 624, 9186, 1220, 9022, 1022, 39, 1243, 1295, 4917"
"86"	"Exhibition of Paintings and Drawings Showing the Later Tendencies in Art; Organizer: Pennsylvania Academy of the Fine Arts (Philadelphia); Start: Apr 16 1921; End: May 15 1921"	"Historic"	"Exhibition of Paintings and Drawings Showing the Later Tendencies in Art"	"1921 ^Philadelphia, Pennsylvania ^Exhibition of Paintings and Drawings Showing the later Tendencies in Art ^16 April--15 May"	"Pennsylvania Academy of the Fine Arts (Philadelphia)   Institution"	"1451"	"Apr 16 1921"	"May 15 1921"	"Apr 16 1921 - May 15 1921"	"Exhibition of Paintings and Drawings Showing the Later Tendencies in Art; Organizer: Pennsylvania Academy of the Fine Arts (Philadelphia); Start: Apr 16 1921; End: May 15 1921; Pennsylvania Academy of the Fine Arts (Philadelphia); Opening: Apr 16 1921; Closing: May 15 1921"	"1451"	"8399, 8381"
"87"	"2018 Library Case - Retouching Box; Organizer: Ariel Plotek; Start: Dec 01 2018"	"Historic"	"2018 Library Case - Retouching Box"	"Retouching box with three accompanying photographs by Stieglitz"	"Ariel Plotek   Curator"	"1398"	"Dec 01 2018"		"ends: "	"2018 Library Case - Retouching Box; Organizer: Ariel Plotek; Start: Dec 01 2018; Georgia O'Keeffe Museum (Santa Fe); Opening: Dec 01 2018"	"1"	"7547, 4929, 6417, 6630"
"88"	"JIMSON WEED RETURNS From the white House; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 22 2009; End: Sep 20 2009"	"Historic"	"JIMSON WEED RETURNS From the white House"	"JIMSON WEED RETURNS From the White House.  IN 2002, THE GEORGIA O'KEEFFE MUSEUM LOANED ONE OF ITS ICONIC flower paintings to the White House, Jimson Weed (1932, fig. 1), as one of a number of paintings selected from various museums for the President's dining room. the painting was recently returned to us and is being exhibited along with the Steuben crystal plate from our collection. The plate is engraved with the drawing of the Jimson Weed flower that Steuben commissioned from O'Keeffe as part of the project: ""27 Artists in Crystal."" It is one of a series of special editions of crystal objects that Steuben produced in the 1930s and 1940s. Each edition, whether of bowls, glasses, or plates, was engraved with a drawing by an artist, some of which were O'Keeffe, Henri Matisse, Isamu Noguchi, and Grant Wood. On display also is a photograph of the President's dining room that includes the painting."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"May 22 2009"	"Sep 20 2009"	"May 22 2009 - Sep 20 2009"	"JIMSON WEED RETURNS From the white House; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 22 2009; End: Sep 20 2009; Georgia O'Keeffe Museum (Santa Fe); Opening: May 22 2009; Closing: Sep 20 2009"	"1"	"1, 8904, 125"
"89"	"Georgia O'Keeffe - C. Duncan - Réné Lafferty; Organizer: 291 (Art Gallery) (New York City); Start: May 23 1916; End: Jul 05 1916"	"Historic"	"Georgia O'Keeffe - C. Duncan - Réné Lafferty"	"1916 ^New York ^291, (Art Gallery) ^Georgia O'Keeffe - C. Duncan - Réné Lafferty ^23 May--5 July"	"291 (Art Gallery) (New York City)   Institution"	"1459"	"May 23 1916"	"Jul 05 1916"	"May 23 1916 - Jul 05 1916"	"Georgia O'Keeffe - C. Duncan - Réné Lafferty; Organizer: 291 (Art Gallery) (New York City); Start: May 23 1916; End: Jul 05 1916; 291 (Art Gallery) (New York City); Opening: May 23 1916; Closing: Jul 05 1916"	"1459"	"33, 8250, 8249, 8246, 8252, 8245, 8248, 8247, 8254, 8256, 8255"
"92"	"title unknown; Organizer: Philadelphia Water Color Club (Philadelphia); Start: Nov 01 1915; End: Nov 30 1915"	"Historic"	"title unknown"	"1915 ^Philadelphia, Pennsylvania ^The Philadelphia Water Color Club ^title unknown ^November"	"Philadelphia Water Color Club (Philadelphia)   Institution"	"1458"	"Nov 01 1915"	"Nov 30 1915"	"Nov 01 1915 - Nov 30 1915"	"title unknown; Organizer: Philadelphia Water Color Club (Philadelphia); Start: Nov 01 1915; End: Nov 30 1915; Philadelphia Water Color Club (Philadelphia); Opening: Nov 01 1915; Closing: Nov 30 1915"	"1458"	"8244"
"93"	"Georgia O'Keeffe; Organizer: 291 (Art Gallery) (New York City); Start: Apr 03 1917; End: May 14 1917"	"Historic"	"Georgia O'Keeffe"	"1917 ^New York ^291 ^ Georgia O'Keeffe ^3 April - 14 May"	"291 (Art Gallery) (New York City)   Institution"	"1459"	"Apr 03 1917"	"May 14 1917"	"Apr 03 1917 - May 14 1917"	"Georgia O'Keeffe; Organizer: 291 (Art Gallery) (New York City); Start: Apr 03 1917; End: May 14 1917; 291 (Art Gallery) (New York City); Opening: Apr 03 1917; Closing: May 14 1917"	"1459"	"8291, 8301, 8261, 8286, 8280, 987, 8299, 8313, 8315, 8314, 46, 989, 8300, 105, 8307, 8306, 986"
"94"	"First Annual Exhibition of the Society of Independent Artists; Organizer: Grand Central Palace (New York City); Start: Apr 10 1917; End: May 06 1917"	"Historic"	"First Annual Exhibition of the Society of Independent Artists"	"1917 ^New York ^Grand Central Palace, ^First Annual Exhibition of the Society of Independent Artists ^Apr 10 1917--May 6 1917"	"Grand Central Palace (New York City)   Institution"	"1461"	"Apr 10 1917"	"May 06 1917"	"Apr 10 1917 - May 06 1917"	"First Annual Exhibition of the Society of Independent Artists; Organizer: Grand Central Palace (New York City); Start: Apr 10 1917; End: May 06 1917; Grand Central Palace (New York City); Opening: Apr 10 1917; Closing: May 06 1917"	"1461"	"8259"
"98"	"A Collection of Works by Living American Artists of the Modern Schools, Comprising Drawings, paintings in Oil and Water Color and Sculpture; Organizer: Anderson Galleries (The) (New York City); Start: Feb 18 1922"	"Historic"	"A Collection of Works by Living American Artists of the Modern Schools, Comprising Drawings, paintings in Oil and Water Color and Sculpture"	"1922 ^New York ^The Anderson Galleries ^A Collection of Works by Living American Artists of the Modern Schools, Comprising Drawings, paintings in Oil and Water Color and Sculpture ^18 February (auction sale)"	"Anderson Galleries (The) (New York City)   "	"1450"	"Feb 18 1922"		"ends: "	"A Collection of Works by Living American Artists of the Modern Schools, Comprising Drawings, paintings in Oil and Water Color and Sculpture; Organizer: Anderson Galleries (The) (New York City); Start: Feb 18 1922; Anderson Galleries (The) (New York City); Opening: Feb 18 1922"	"1450"	"8451, 8446"
"99"	"Alfred Stieglitz Presents One Hundred Pictures: Oils, Water-colors, Pastels, Drawings, by Georgia O'Keeffe, American; Organizer: Anderson Galleries (The) (New York City); Start: Jan 29 1923; End: Feb 10 1923"	"Historic"	"Alfred Stieglitz Presents One Hundred Pictures: Oils, Water-colors, Pastels, Drawings, by Georgia O'Keeffe, American"	"1923 ^New York ^The Anderson Galleries ^Alfred Stieglitz Presents One Hundred Pictures: Oils, Water-colors, Pastels, Drawings, by Georgia O'Keeffe, American ^29 January--10 February."	"Anderson Galleries (The) (New York City)   "	"1450"	"Jan 29 1923"	"Feb 10 1923"	"Jan 29 1923 - Feb 10 1923"	"Alfred Stieglitz Presents One Hundred Pictures: Oils, Water-colors, Pastels, Drawings, by Georgia O'Keeffe, American; Organizer: Anderson Galleries (The) (New York City); Start: Jan 29 1923; End: Feb 10 1923; Anderson Galleries (The) (New York City); Opening: Jan 29 1923; Closing: Feb 10 1923"	"1450"	"998, 8438, 8405, 8444, 8401, 144, 997, 8461, 8462, 17, 8423, 8448, 8463, 8459, 8421, 8420, 8398, 8400, 8399, 8445, 18, 8287, 8478, 1201, 8408, 8458, 8375, 8327, 8447, 104, 8453, 8424, 8467, 8473, 37, 8415, 8487, 8488, 8492, 8457, 8456, 8403, 8486, 8482, 8460, 8493, 8380, 8381, 8466, 8352, 8353, 8316, 8254, 3872, 27, 8334, 3871, 24, 25, 1163, 8465, 8411, 8426, 8435, 8491, 8402, 8285, 8464, 8449, 8406, 8407, 107, 8471, 8414, 999, 8419, 8378, 993, 43, 8396, 8404, 154, 8376, 8382, 8377, 8470, 8397, 8495, 1092, 8481, 8483, 66, 8468, 159, 1094, 8480, 8479, 170, 163, 8452"
"101"	"Alfred Stieglitz Presents Seven Americans: 159 Paintings, Photographs & things, Recent & Never Before Publicly Shown, by Arthur G. Cove, Marsden Hartley, John Marin, Charles Demuth, Paul Strand, Georgia O'Keeffe, Alfred Stieglitz; Organizer: Anderson Galleries (The) (New York City); Start: Mar 09 1925; End: Mar 28 1925"	"Historic"	"Alfred Stieglitz Presents Seven Americans: 159  Paintings, Photographs & things, Recent & Never Before Publicly Shown, by Arthur G. Cove, Marsden Hartley, John Marin, Charles Demuth, Paul Strand, Georgia O'Keeffe, Alfred Stieglitz"	"1925 ^New York ^The Anderson Galleries ^Alfred Stieglitz Presents Seven Americans: 159  Paintings, Photographs & things, Recent & Never Before Publicly Shown, by Arthur G. Cove, Marsden Hartley, John Marin, Charles Demuth, Paul Strand, Georgia O'Keeffe, Alfred Stieglitz ^9-28 March."	"Anderson Galleries (The) (New York City)   "	"1450"	"Mar 09 1925"	"Mar 28 1925"	"Mar 09 1925 - Mar 28 1925"	"Alfred Stieglitz Presents Seven Americans: 159 Paintings, Photographs & things, Recent & Never Before Publicly Shown, by Arthur G. Cove, Marsden Hartley, John Marin, Charles Demuth, Paul Strand, Georgia O'Keeffe, Alfred Stieglitz; Organizer: Anderson Galleries (The) (New York City); Start: Mar 09 1925; End: Mar 28 1925; Anderson Galleries (The) (New York City); Opening: Mar 09 1925; Closing: Mar 28 1925"	"1450"	"3, 8560, 8562, 8547, 8541, 8559, 8558, 8543, 8544, 20, 8542, 8546, 8556, 8557, 8545, 8552, 8553, 8551, 8549, 8539, 8537, 8538, 8555"
"103"	"International Exhibition of Modern Art Assembled by The Société Anonyme; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Nov 19 1926; End: Jan 01 1927"	"Historic"	"International Exhibition of Modern Art Assembled by The Société Anonyme"	"1926 ^Brooklyn, New York ^International Exhibition of Modern Art Assembled by The Société Anonyme ^19 November 1926 -- 1 January 1927"	"Brooklyn Museum of Art (Brooklyn)   Institution"	"374"	"Nov 19 1926"	"Jan 01 1927"	"Nov 19 1926 - Jan 01 1927"	"International Exhibition of Modern Art Assembled by The Société Anonyme; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Nov 19 1926; End: Jan 01 1927; Brooklyn Museum of Art (Brooklyn); Opening: Nov 19 1926; Closing: Jan 01 1927"	"374"	"8595, 8563"
"106"	"Exhibition of Paintings by Eleven Americans and an Important Work by Odilon Redon; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Feb 01 1926; End: Feb 28 1926"	"Historic"	"Exhibition of Paintings by Eleven ^Americans and an Important Work by Odilon Redon"	"1926 ^Washington, D.C. ^Phillips Memorial Gallery ^1-28 February"	"Phillips Memorial Gallery (Washington, D.C.)   "	"1470"	"Feb 01 1926"	"Feb 28 1926"	"Feb 01 1926 - Feb 28 1926"	"Exhibition of Paintings by Eleven Americans and an Important Work by Odilon Redon; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Feb 01 1926; End: Feb 28 1926; Phillips Memorial Gallery (Washington, D.C.); Opening: Feb 01 1926; Closing: Feb 28 1926"	"1470"	"8552, 8466, 8551"
"107"	"An Exhibition of Expressionist Painters from the Experiment Station of the Phillips Memorial Gallery; Organizer: Baltimore Museum of Art (Baltimore); Start: Apr 08 1927; End: May 01 1927"	"Historic"	"An Exhibition of Expressionist Painters from the Experiment Station of the Phillips Memorial Gallery"	"1927 ^Baltimore, Maryland ^Baltimore Museum of Art ^An Exhibition of Expressionist Painters from the Experiment Station of the Phillips Memorial Gallery ^8 April -- 1 May"	"Baltimore Museum of Art (Baltimore)   Institution"	"1471"	"Apr 08 1927"	"May 01 1927"	"Apr 08 1927 - May 01 1927"	"An Exhibition of Expressionist Painters from the Experiment Station of the Phillips Memorial Gallery; Organizer: Baltimore Museum of Art (Baltimore); Start: Apr 08 1927; End: May 01 1927; Baltimore Museum of Art (Baltimore); Opening: Apr 08 1927; Closing: May 01 1927"	"1471"	"8466, 8551"
"108"	"Winter Exhibition; Organizer: 291 (Art Gallery) (New York City); Start: Nov 01 1916; End: Dec 31 1916"	"Historic"	"Winter Exhibition"	"1916 ^291 (Art Gallery) ^New York ^November--December"	"291 (Art Gallery) (New York City)   Institution"	"1459"	"Nov 01 1916"	"Dec 31 1916"	"Nov 01 1916 - Dec 31 1916"	"Winter Exhibition; Organizer: 291 (Art Gallery) (New York City); Start: Nov 01 1916; End: Dec 31 1916; 291 (Art Gallery) (New York City); Opening: Nov 01 1916; Closing: Dec 31 1916"	"1459"	"8261"
"109"	"Paintings by Georgia O'Keeffe; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Jun 06 1927; End: Sep 01 1927"	"Historic"	"Paintings by Georgia O'Keeffe"	"1927 ^ Brooklyn, New York ^The Brooklyn Museum ^Paintings by Georgia O'Keeffe ^6 June--1 September."	"Brooklyn Museum of Art (Brooklyn)   Institution"	"374"	"Jun 06 1927"	"Sep 01 1927"	"Jun 06 1927 - Sep 01 1927"	"Paintings by Georgia O'Keeffe; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Jun 06 1927; End: Sep 01 1927; Brooklyn Museum of Art (Brooklyn); Opening: Jun 06 1927; Closing: Sep 01 1927, Paintings by Georgia O'Keeffe; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Jun 06 1927; End: Sep 01 1927; Brooklyn Museum of Art (Brooklyn); Opening: Jun 06 1927; Closing: Sep 01 1927"	"374, 374"	"8597, 7735, 8630, 8558, 8545, 8588, 8502, 8638, 8622, 4, 8465, 8639, 8613, 8592, "
"110"	"Georgia O'Keeffe: Paintings, 1926; Organizer: Intimate Gallery (New York City); Start: Jan 11 1927; End: Feb 27 1927"	"Historic"	"Georgia O'Keeffe: Paintings, 1926"	"1927 ^New York ^The Intimate Gallery ^Georgia O'Keeffe: Paintings, 1926 ^11 January -- 27 February"	"Intimate Gallery (New York City)   Institution"	"1324"	"Jan 11 1927"	"Feb 27 1927"	"Jan 11 1927 - Feb 27 1927"	"Georgia O'Keeffe: Paintings, 1926; Organizer: Intimate Gallery (New York City); Start: Jan 11 1927; End: Feb 27 1927; Intimate Gallery (New York City); Opening: Jan 11 1927; Closing: Feb 27 1927"	"1324"	"8597, 8560, 8599, 8598, 8593, 148, 8628, 8629, 8630, 8637, 67, 8603, 1001, 8611, 8607, 8605, 8606, 8624, 8645, 8604, 8638, 8610, 8622, 8563, 8627, 8639, 8613, 8614, 8618, 8612, 8615, 8616, 8617, 8601, 8602, 8609, 71, 8608, 1002, 8409, 8594, 8632, 8621, 8623"
"112"	"Intimate Decorations: Chiefly Paintings of Still Life in new Manners; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Nov 01 1927; End: Nov 29 1927"	"Historic"	"Intimate Decorations: Chiefly Paintings of Still Life in new Manners"	"1927 ^Washington, D.C. ^Intimate Decorations: Chiefly Paintings of Still Life in new Manners ^1--29 November"	"Phillips Memorial Gallery (Washington, D.C.)   Institution"	"1470"	"Nov 01 1927"	"Nov 29 1927"	"Nov 01 1927 - Nov 29 1927"	"Intimate Decorations: Chiefly Paintings of Still Life in new Manners; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Nov 01 1927; End: Nov 29 1927; Phillips Memorial Gallery (Washington, D.C.); Opening: Nov 01 1927; Closing: Nov 29 1927"	"1470"	"8551"
"113"	"O'Keeffe Exhibition; Organizer: Intimate Gallery (New York City); Start: Jan 09 1928; End: Feb 27 1928"	"Historic"	"O'Keeffe Exhibition"	"1928 ^ New York ^The Intimate Gallery ^ OKeeffe Exhibition ^9 January -- 27 February"	"Intimate Gallery (New York City)   Institution"	"1324"	"Jan 09 1928"	"Feb 27 1928"	"Jan 09 1928 - Feb 27 1928"	"O'Keeffe Exhibition; Organizer: Intimate Gallery (New York City); Start: Jan 09 1928; End: Feb 27 1928; Intimate Gallery (New York City); Opening: Jan 09 1928; Closing: Feb 27 1928, O'Keeffe Exhibition; Organizer: Intimate Gallery (New York City); Start: Jan 09 1928; End: Feb 27 1928; Intimate Gallery (New York City); Opening: Jan 09 1928; Closing: Feb 27 1928"	"1324, 1324"	"8401, 8643, 145, 16, 8672, 8669, 8644, 8655, 7, 103, 8619, 8653, 21, 8670, 8646, 8607, 8678, 8649, 8648, 8674, 8673, 8604, 8664, 8650, 8651, 8574, 8667, 8661, 8647, 8658, 8675, 8676, 8663, 8671, 8689, 8659, 8660, 8665, 8666, 8668, 8654, 8657"
"114"	"Six Small Paintings of 'Calla Lilies' by Georgia O'Keeffe; Organizer: Intimate Gallery (New York City); Start: May 11 1928; End: May 1928"	"Historic"	"Six Small Paintings of  'Calla Lilies' by Georgia O'Keeffe"	"1928 ^New York ^Six Small Paintings of 'Calla Lilies' by Georgia O'Keeffe ^The Intimate Gallery ^from 11 May for a few days"	"Intimate Gallery (New York City)   Institution"	"1324"	"May 11 1928"	"May 1928"	"May 11 1928 - May 1928"	"Six Small Paintings of 'Calla Lilies' by Georgia O'Keeffe; Organizer: Intimate Gallery (New York City); Start: May 11 1928; End: May 1928; Intimate Gallery (New York City); Opening: May 11 1928; Closing: May 1928"	"1324"	"8655, 7, 103, 8519, 8516, 8657"
"115"	"Exhibition of Independent Artists and Sculptors; Organizer: Carlton Hotel (Washington, D.C.); Start: Mar 15 1928; End: Mar 31 1928"	"Historic"	"Exhibition of Independent Artists and Sculptors"	"1928 ^Washington, D.C. ^The Carlton Hotel ^Exhibition of Independent Artists and Sculptors ^15 -- 31 March"	"Carlton Hotel (Washington, D.C.)   Hospitality"	"1473"	"Mar 15 1928"	"Mar 31 1928"	"Mar 15 1928 - Mar 31 1928"	"Exhibition of Independent Artists and Sculptors; Organizer: Carlton Hotel (Washington, D.C.); Start: Mar 15 1928; End: Mar 31 1928; Carlton Hotel (Washington, D.C.); Opening: Mar 15 1928; Closing: Mar 31 1928"	"1473"	"8466"
"116"	"Exhibition of American Contemporary Art; Organizer: Atlantic City Art Association, The Municipal Art Gallery (Atlantic City); Start: Jun 19 1929; End: Oct 01 1929"	"Historic"	"Exhibition of American Contemporary Art"	"1929 ^Atlantic City, New Jersey ^The Atlantic City Art Association, The Municipal Art Gallery ^Exhibition of American Contemporary Art ^19 June -- 1 October"	"Atlantic City Art Association, The Municipal Art Gallery (Atlantic City)   Institution"	"1474"	"Jun 19 1929"	"Oct 01 1929"	"Jun 19 1929 - Oct 01 1929"	"Exhibition of American Contemporary Art; Organizer: Atlantic City Art Association, The Municipal Art Gallery (Atlantic City); Start: Jun 19 1929; End: Oct 01 1929; Atlantic City Art Association, The Municipal Art Gallery (Atlantic City); Opening: Jun 19 1929; Closing: Oct 01 1929"	"1474"	"8551"
"117"	"2019 Feb; Start: Feb 24 2019; End: Nov 01 2019"	"Approved"	"2019 Feb"				"Feb 24 2019"	"Nov 01 2019"	"Feb 24 2019 - Nov 01 2019"	"2019 Feb; Start: Feb 24 2019; End: Nov 01 2019; Georgia O'Keeffe Museum (Santa Fe); Opening: Feb 24 2019; Closing: Nov 01 2019"	"1"	"144, 149, 136, 21, 1021, 100, 41, 92, 122, 143, 20, 69, 16, 101, 18, 994, 985, 66, 7935, 456, 622, 742, 4, 3, 993, 9335, 664, 4934, 28, 76, 9164, 94, 87, 38, 1049, 1048, 9031, 77, 541, 7419"
"118"	"An Exhibition of American Art; Organizer: Harvard Society for Contemporary Art (Cambridge); Start: Feb 19 1929; End: Mar 15 1929"	"Historic"	"An Exhibition of American Art"	"1929 ^Cambridge, Massachusetts ^The Harvard Society for Contemporary Art, Inc., Harvard Coöprative Building. ^An Exhibition of American Art ^19 February -- 15 march."	"Harvard Society for Contemporary Art (Cambridge)   Institution"	"1475"	"Feb 19 1929"	"Mar 15 1929"	"Feb 19 1929 - Mar 15 1929"	"An Exhibition of American Art; Organizer: Harvard Society for Contemporary Art (Cambridge); Start: Feb 19 1929; End: Mar 15 1929; Harvard Society for Contemporary Art (Cambridge); Opening: Feb 19 1929; Closing: Mar 15 1929"	"1475"	"8655"
"119"	"National Alliance of Art and Industry--One Hundred Important Paintings by Living American Artists; Organizer: Grand Central Palace (New York City); Start: Apr 15 1929; End: Apr 27 1929"	"Historic"	"National Alliance of Art and Industry--One Hundred Important Paintings by Living American Artists"	"1929 ^New York ^Arts Council of the City of New York, Grand Central Palace. ^National Alliance of Art and Industry--One Hundred Important Paintings by Living American Artists ^15--27 April"	"Grand Central Palace (New York City)   Institution"	"1461"	"Apr 15 1929"	"Apr 27 1929"	"Apr 15 1929 - Apr 27 1929"	"National Alliance of Art and Industry--One Hundred Important Paintings by Living American Artists; Organizer: Grand Central Palace (New York City); Start: Apr 15 1929; End: Apr 27 1929; Grand Central Palace (New York City); Opening: Apr 15 1929; Closing: Apr 27 1929"	"1461"	"8647"
"120"	"Georgia O'Keeffe Paintings, 1928; Organizer: Intimate Gallery (New York City); Start: Feb 04 1929; End: Mar 17 1929"	"Historic"	"Georgia O'Keeffe Paintings, 1928"	"1929 ^New York ^The Intimate Gallery ^Georgia O'Keeffe Paintings, 1928 ^4 February--17 March."	"Intimate Gallery (New York City)   Institution"	"1324"	"Feb 04 1929"	"Mar 17 1929"	"Feb 04 1929 - Mar 17 1929"	"Georgia O'Keeffe Paintings, 1928; Organizer: Intimate Gallery (New York City); Start: Feb 04 1929; End: Mar 17 1929; Intimate Gallery (New York City); Opening: Feb 04 1929; Closing: Mar 17 1929"	"1324"	"8701, 8709, 8679, 8710, 8696, 8702, 6, 8691, 8693, 8477, 8684, 8683, 8595, 8688, 8647, 8681, 8596, 8687, 8698, 8699, 8682, 8686, 8685, 72, 8694, 8697, 8705, 8700, 8703"
"121"	"Paintings by Nineteen Living Americans; Organizer: Museum of Modern Art (New York City); Start: Dec 13 1929; End: Jan 12 1930"	"Historic"	"Paintings by Nineteen Living Americans"	"1929 ^New York ^The Museum of Modern Art ^Paintings by Nineteen Living Americans ^13 December 1929--12 January 1930."	"Museum of Modern Art (New York City)   Institution"	"1325"	"Dec 13 1929"	"Jan 12 1930"	"Dec 13 1929 - Jan 12 1930"	"Paintings by Nineteen Living Americans; Organizer: Museum of Modern Art (New York City); Start: Dec 13 1929; End: Jan 12 1930; Museum of Modern Art (New York City); Opening: Dec 13 1929; Closing: Jan 12 1930"	"1325"	"6, 8595, 8647"
"124"	"Tenth Exhibition of Contemporary American Paintings; Organizer: Cleveland Museum of Art (Cleveland); Start: Jun 06 1930; End: Jul 07 1930"	"Historic"	"Tenth Exhibition of Contemporary American Paintings"	"1930 ^Cleveland, Ohio ^The Cleveland Museum of Art ^Tenth Exhibition of Contemporary American Paintings ^6 June--7 July."	"Cleveland Museum of Art (Cleveland)   "	"350"	"Jun 06 1930"	"Jul 07 1930"	"Jun 06 1930 - Jul 07 1930"	"Tenth Exhibition of Contemporary American Paintings; Organizer: Cleveland Museum of Art (Cleveland); Start: Jun 06 1930; End: Jul 07 1930; Cleveland Museum of Art (Cleveland); Opening: Jun 06 1930; Closing: Jul 07 1930"	"350"	"8730"
"125"	"Georgia O'Keeffe: 27 New Mexico, New York, Lake George, Etc.; Organizer: An American Place (New York City); Start: Feb 07 1930; End: Mar 17 1930"	"Historic"	"Georgia O'Keeffe: 27 New Mexico, New York, Lake George, Etc."	"1930 ^New York ^An American Place ^Georgia O'Keeffe: 27 New Mexico, New York, Lake George, Etc. ^7 February -- 17 March"	"An American Place (New York City)   "	"1476"	"Feb 07 1930"	"Mar 17 1930"	"Feb 07 1930 - Mar 17 1930"	"Georgia O'Keeffe: 27 New Mexico, New York, Lake George, Etc.; Organizer: An American Place (New York City); Start: Feb 07 1930; End: Mar 17 1930; An American Place (New York City); Opening: Feb 07 1930; Closing: Mar 17 1930"	"1476"	"8748, 8680, 8736, 8711, 8724, 8725, 8741, 8726, 8740, 8738, 8714, 8712, 8727, 8735, 8707, 8733, 8713, 8728, 8723, 8739, 8730, 8729, 8731"
"128"	"First Exhibitions: Season 1930-31: Marin, Dove and Others; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Oct 05 1930; End: Jan 25 1931"	"Historic"	"First Exhibitions: Season 1930-31: Marin, Dove and Others"	"1930 ^Washington, D.C. ^Phillips Memorial Gallery ^First Exhibitions: season 1930-31: Marin, Dove and Others ^5 October--25 January 1931"	"Phillips Memorial Gallery (Washington, D.C.)   "	"1470"	"Oct 05 1930"	"Jan 25 1931"	"Oct 05 1930 - Jan 25 1931"	"First Exhibitions: Season 1930-31: Marin, Dove and Others; Organizer: Phillips Memorial Gallery (Washington, D.C.); Start: Oct 05 1930; End: Jan 25 1931; Phillips Memorial Gallery (Washington, D.C.); Opening: Oct 05 1930; Closing: Jan 25 1931"	"1470"	"8551"
"143"	"First Biennial Exhibition of Contemporary American Painting; Organizer: Whitney Museum of American Art (New York City); Start: Nov 22 1932; End: Jan 05 1933"	"Historic"	"First Biennial Exhibition of Contemporary American Painting"	"1932 ^New York ^Whitney Museum of American Art ^First Biennial Exhibition of Contemporary American Painting ^22 November 1932--5 January 1933."	"Whitney Museum of American Art (New York City)   Institution"	"340"	"Nov 22 1932"	"Jan 05 1933"	"Nov 22 1932 - Jan 05 1933"	"First Biennial Exhibition of Contemporary American Painting; Organizer: Whitney Museum of American Art (New York City); Start: Nov 22 1932; End: Jan 05 1933; Whitney Museum of American Art (New York City); Opening: Nov 22 1932; Closing: Jan 05 1933"	"340"	"8714, 8763, 8759, 8760, 8762, 8764, 8761"
"147"	"Georgia O'Keeffe: Paintings -- New & Some Old; Organizer: An American Place (New York City); Start: Jan 07 1933; End: Mar 1933"	"Historic"	"Georgia O'Keeffe: Paintings -- New & Some Old"	"1933 ^New York ^An American Place ^Georgia O'Keeffe: Paintings -- New & Some Old ^7 January--February [extended to 15 March]"	"An American Place (New York City)   Institution"	"1476"	"Jan 07 1933"	"Mar 1933"	"Jan 07 1933 - Mar 1933"	"Georgia O'Keeffe: Paintings -- New & Some Old; Organizer: An American Place (New York City); Start: Jan 07 1933; End: Mar 1933; An American Place (New York City); Opening: Jan 07 1933; Closing: Mar 1933"	"1476"	"145"
