System ID	Provenance full details	Acquisition Method
"7489"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"749"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7490"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7491"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7492"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7493"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7494"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7495"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7496"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7497"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"7498"	"Estate of Neil Schauf, a Santa Fe print and photography dealer that was a personal friend of Myron Wood and Margaret Wood (one of O'Keeffe's caretakers and author of several books based on her experiences).  The photographs were acquired from Myron Wood by Mr. Schauf.         "	"Purchase"
"75"	"Private collection, Santa Fe, N.Mex., gift, 1975 ^(Lois Sarkisian, Los Angeles, Calif.) ^(Owings-Dewey Fine Art, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"750"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7506"		"Gift"
"7507"		"Gift"
"7508"		"Gift"
"7509"		"Gift"
"751"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7511"		"Gift"
"7512"		"Gift"
"7513"		"Gift"
"7514"		"Gift"
"7515"		"Gift"
"7516"		"Gift"
"7517"		"Gift"
"7518"		"Gift"
"7519"		"Gift"
"752"	"Estate of the artist, 1986         "	"Gift"
"7520"		"Gift"
"7521"		"Gift"
"7522"		"Gift"
"7523"		"Gift"
"7524"		"Gift"
"7525"		"Gift"
"7526"		"Gift"
"7527"		"Gift"
"7528"		"Gift"
"7529"		"Gift"
"753"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7530"		"Gift"
"7531"		"Gift"
"7532"		"Gift"
"7533"		"Gift"
"7534"		"Gift"
"7535"		"Gift"
"7536"		"Gift"
"7537"		"Gift"
"7538"		"Gift"
"7539"		"Gift"
"754"	"Estate of the artist, 1986   Georgia O'Keeffe Museum (Santa Fe)   1986   Abiquiu/New Mexico"	"Gift"
"7540"		"Gift"
"7541"		"Gift"
"7542"		"Gift"
"7543"		"Gift"
"7544"		"Gift"
"7545"		"Gift"
"7546"		"Gift"
"7547"		"Gift"
"7548"		"Gift"
"7549"		"Gift"
"755"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7550"		"Gift"
"7551"		"Gift"
"7552"		"Gift"
"7553"		"Gift"
"7554"		"Gift"
"7555"		"Gift"
"7556"		"Gift"
"7557"		"Gift"
"7558"		"Gift"
"7559"		"Gift"
"756"	"Estate of the artist, 1986         "	"Gift"
"7560"		"Gift"
"7561"		"Gift"
"7562"		"Gift"
"7563"		"Gift"
"7564"		"Gift"
"7565"		
"7566"		"Gift"
"7567"		"Gift"
"7568"		"Gift"
"7569"		"Gift"
"757"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7570"		"Gift"
"7571"		"Gift"
"7572"		"Gift"
"7573"		"Gift"
"7574"		"Gift"
"7575"		"Gift"
"7576"		"Gift"
"7577"		"Gift"
"7578"		"Gift"
"7579"		"Gift"
"758"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7580"		"Gift"
"7581"		"Gift"
"7582"		"Gift"
"7583"		"Gift"
"7584"		"Gift"
"7585"		"Gift"
"7586"		"Gift"
"7587"		"Gift"
"7588"		"Gift"
"7589"		"Gift"
"759"	"Estate of the artist, 1986   Georgia O'Keeffe   Oct 13 2015   Abiquiu/New Mexico"	"Gift"
"7590"		"Gift"
"7591"		"Gift"
"7592"		"Gift"
"7593"		"Gift"
"7594"		"Gift"
"76"	"(An American Place, New York, N.Y.) ^Mrs. Zalmon Simmons, New York, N.Y., by 1933 ^Desended in family ^Christie's, New York, N.Y., sale no. 6288, lot no. 309, 5 December 1986 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1986 ^Private collection, Sun Valley, Idaho, 1988 ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"760"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7605"		"Gift"
"7606"		"Gift"
"7607"		"Gift"
"7608"		"Gift"
"7609"		"Gift"
"761"	"Estate of the artist, 1986   Georgia O'Keeffe Museum (Santa Fe)   1986   Abiquiu/New Mexico"	"Gift"
"762"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"763"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"764"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"765"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"766"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7660"		"Gift"
"7661"		"Gift"
"7662"		"Gift"
"7663"		"Gift"
"7664"		"Gift"
"7665"		"Gift"
"7666"		"Gift"
"7667"		"Gift"
"7668"		"Gift"
"7669"		"Gift"
"767"	"Estate of the artist, 1986         "	"Gift"
"7670"		"Gift"
"7671"		"Gift"
"7672"		"Gift"
"7673"		"Gift"
"7674"		"Gift"
"7675"		"Gift"
"7676"		"Gift"
"7677"		"Gift"
"7678"		"Gift"
"7679"		"Gift"
"768"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7680"		"Gift"
"7681"		"Gift"
"7682"		"Gift"
"7683"		"Gift"
"7684"		"Gift"
"7685"		"Gift"
"7686"		"Gift"
"7687"		"Gift"
"7688"		"Gift"
"7689"		"Gift"
"769"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7690"		"Gift"
"7691"		"Gift"
"7692"		"Gift"
"7693"		"Gift"
"7694"		"Gift"
"7695"		"Gift"
"7696"		"Gift"
"7697"		"Gift"
"7698"		"Gift"
"7699"		"Gift"
"77"	"George M. Harris, San Antonio, Tex., purchase, 1968 ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Texas, 1966         "	"Burnett Foundation Gift"
"770"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7700"		"Gift"
"7701"		"Gift"
"7702"		"Gift"
"7703"		"Gift"
"7704"		"Gift"
"7705"		"Gift"
"7706"		"Gift"
"7707"		"Gift"
"7708"		"Gift"
"7709"		"Gift"
"771"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7710"		"Gift"
"7711"		"Gift"
"7712"		"Gift"
"7713"		"Gift"
"7714"		"Gift"
"7715"		"Gift"
"7716"		"Gift"
"7717"		"Gift"
"7718"		"Gift"
"772"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7722"		"Gift"
"7723"		"Gift"
"7724"		"Gift"
"7725"		"Gift"
"7727"		"Gift"
"7728"		"Gift"
"7729"		"Gift"
"773"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7730"		"Gift"
"7731"		"Gift"
"7732"		"Gift"
"7733"		"Gift"
"7735"	"[With]The Downtown Gallery, New York. ^Mr. and Mrs. Walter H. Lurie, New York, acquired from the above, 1946. ^Private collection, by descent. ^[With]Sotheby Parke-Bernet, New York, 1974. ^Kennedy Galleries, Inc., New York, acquired from the above, 1974. ^Private collection, Shelburne, Vermont, acquired from the above, 1974. ^William Beadelston, Inc., New York and James Maroney, Inc., New York, 1983. ^Private collection, Sands Point, New York, 1985. ^James Graham & Sons, Inc., New York and James Maroney, Inc., New York, 1992. ^The Artis Group, Ltd., New York, 1993. ^Private collection, Millbrook, New York, acquired from the above, 1993. ^Sotheby’s, New York, 28 November 2001, lot 130, sold by the above. ^Acquired by the late owner from the above. ^The Collection of Kippy Stroud         "	"Purchase"
"7736"		"Gift"
"7737"		"Gift"
"7738"		"Gift"
"7739"		"Gift"
"774"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7740"		"Gift"
"7741"		"Gift"
"7742"		"Gift"
"7743"		"Gift"
"7744"		"Gift"
"7747"		"Gift"
"7748"		"Gift"
"7749"		"Gift"
"775"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7750"		"Gift"
"7751"		"Gift"
"7752"		"Gift"
"7754"		"Gift"
"7755"		"Gift"
"7756"		"Gift"
"7757"		"Gift"
"7758"		"Gift"
"7759"		"Gift"
"776"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7760"		"Gift"
"7761"		"Gift"
"777"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"778"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"779"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7797"		"Gift"
"7798"		"Gift"
"7799"		"Gift"
"78"	"(Doris Bry, New York, N.Y.) ^Private collection, Woodmere, N.Y., 1976 ^(Doris Bry, New York, N.Y.) ^(Grete Meilman Fine Art, Ltd., New York, N.Y.) ^Private collection, Houston, Tex., 1990 ^(Owings-Dewey Fine Art, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1995         "	"Burnett Foundation Gift"
"780"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7800"		"Gift"
"7802"		"Gift"
"7803"		"Gift"
"781"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7810"		"Gift"
"7812"		"Gift"
"7813"		"Gift"
"7814"		"Gift"
"7815"		"Gift"
"7816"		"Gift"
"7817"		"Gift"
"7818"		"Gift"
"7819"		"Gift"
"782"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7820"		"Gift"
"7821"		"Gift"
"7822"		
"7825"		"Gift"
"783"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"784"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"785"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"786"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7862"		"Gift"
"7863"		
"787"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"788"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"789"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7898"		"Gift"
"79"	"(An American Place, New York, N.Y.) ^Mr. and Mrs. Frank Altschul, Stamford, Conn., 1939/40 ^Estate of Mrs. Frank Altschul, 1985 ^(James Graham & Sons, New York, N.Y.), 1986 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1987 ^Private collection, Philadelphia, Pa., 1988 ^(Gerald Peters Gallery, Santa Fe, N.Mex., ) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"790"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7905"		"Gift"
"7906"	"Estate of Neil Schauf      2015   "	"Gift"
"7907"	"Form 8283: Date of the contribution September 2016; Date acquired by donor 1971; How acquired by donor, removed from trash; Donors Cost and Fair market value $0. Method used at determine the fair market value, unsigned, no sales records.   Piet Halberstadt (New York City)   1971   New York City/New York"	"Gift"
"7908"	"Form 8283: Date of the contribution September 2016; Date acquired by donor 1971; How acquired by donor, removed from trash; Donors Cost and Fair market value $0. Method used at determine the fair market value, unsigned, no sales records.   Piet Halberstadt (New York City)   1971   New York City/New York"	"Gift"
"791"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"792"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7922"	"Evans Gallery, Portland , Maine         "	"Purchase"
"7923"	"Evans Gallery, Portland , Maine         "	"Purchase"
"7924"	"Evans Gallery, Portland, Maine         "	"Purchase"
"7925"	"Evans Gallery, Portland, Maine         "	"Purchase"
"7927"	"The Burnett Foundation      1996   Fort Worth/Texas, Private collection, 1987      1987, Estate of the artist, 1986   Georgia O'Keeffe   1986"	"Gift"
"7928"	"The Burnett Foundation      1996   Fort Worth/Texas, Private collection, 1987      1987, Estate of the artist, 1986   Georgia O'Keeffe   1986"	"Gift"
"7929"	"The Burnett Foundation      1996   Fort Worth/Texas, Private collection, 1987      1987, Estate of the artist, 1986   Georgia O'Keeffe   1986"	"Gift"
"793"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"7930"	"The Burnett Foundation      1996   Fort Worth/Texas, Private collection, 1987      1987, Estate of the artist, 1986   Georgia O'Keeffe   1986"	"Gift"
"7931"	"The Burnett Foundation      1996   Fort Worth/Texas, Private collection, 1987      1987, Estate of the artist, 1986   Georgia O'Keeffe   1986"	"Gift"
"794"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"795"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"796"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"797"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"798"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"799"	"Estate of the artist, 1986         "	"Gift"
"8"	"Private collection, San Antonio, Tex., purchase, 1968 ^(Gerald Peters Gallery, Santa Fe, N.Mex.,) ^The Burnett Foundation, Fort Worth, Tex., 1996 (partial share)         "	"Gift"
"80"	"(Gerald Peters Gallery, Santa Fe, N.Mex.), 1984 ^Private collection, Dallas, Tex., 1984 ^Gerald and Kathleen Peters, Santa Fe, N.Mex., 1989 ^The Burnett Foundation, Fort Worth, Tex., 1995         "	"Burnett Foundation Gift"
"800"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"801"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"802"	"Estate of the artist, 1986         "	"Gift"
"803"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"804"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"805"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"806"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"807"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"808"	"Estate of the artist, 1986   Debbie Garcia-Orona (Santa Fe)   1986   Abiquiu/New Mexico"	"Gift"
"809"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"81"	"Jack O'Grady, Chicago, Ill., 1975 ^The artist, unknown ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^Private Collection, Tuscaloosa, Ala., 1984 ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"810"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"811"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"812"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"813"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"814"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"815"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"816"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"817"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"818"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"819"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"82"	"(Doris Bry, New York, N.Y.) ^Private collection, New York, N.Y., 1971 ^(Doris Bry, New York, N.Y.) ^Loretta and Robert K. Lifton, New York, 1976 ^Andrew Crispo Gallery, Inc., New York, N.Y., 1978 ^(Sovereign American Arts Corporation, Winchester, Va.) ^S. R. Koman, Inc., Winchester, Va., 1983 ^(Gerald Peters Gallery, Santa Fe, N.Mex.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"820"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"821"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"822"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"823"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"824"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"825"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"826"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"827"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"828"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"829"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"83"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1997   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Burnett Foundation Gift"
"830"	"Estate of the artist, 1986         "	"Gift"
"831"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"832"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"833"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"834"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"835"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"836"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"837"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"838"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"839"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"84"	"[. . .](Hirschl & Adler Galleries, Inc., New York, N.Y.) ^The Burnett Foundation, Fort Worth, Texas, 1996         "	"Burnett Foundation Gift"
"840"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"841"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"842"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"843"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"844"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"845"	"Estate of the artist, 1986         "	"Gift"
"846"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"847"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"848"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"85"	"Private collection,      1987   , Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1996   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Burnett Foundation Gift"
"850"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"851"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"852"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"853"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"854"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"855"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"856"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"857"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"858"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"859"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"860"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"861"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"862"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"863"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"864"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"865"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"866"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"867"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"868"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"869"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"87"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"870"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"871"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"872"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"873"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"874"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"875"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"876"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"877"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"878"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"879"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"880"	"Estate of the artist, 1986         "	"Gift"
"881"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"882"	"Estate of the artist, 1986         "	"Gift"
"883"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"884"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"885"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"886"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"887"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"888"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"889"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"89"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1997         "	"Burnett Foundation Gift"
"890"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"891"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"892"	"Estate of the artist, 1986   Debbie Garcia-Orona (Santa Fe)   1986   Abiquiu/New Mexico"	"Gift"
"893"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"894"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"895"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"896"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
